,Open Day,HOUR_ENDING,LZ_HOUSTON,ACTUAL_LZ_SOUTH_HOUSTON
12772,10/16/2024,2,20.21,
12773,10/16/2024,2,20.07,
12774,10/16/2024,2,20.18,
12775,10/16/2024,2,19.6,
12776,10/16/2024,3,18.9,
12777,10/16/2024,3,19.04,
12778,10/16/2024,3,19.09,
12779,10/16/2024,3,19.21,
12780,10/16/2024,4,19.8,
12781,10/16/2024,4,19.47,
12782,10/16/2024,4,19.62,
12783,10/16/2024,4,20.36,
12784,10/16/2024,5,21.35,
12785,10/16/2024,5,21.2,
12786,10/16/2024,5,21.41,
12787,10/16/2024,5,22.07,
12788,10/16/2024,6,21.68,
12789,10/16/2024,6,21.86,
12790,10/16/2024,6,23.94,
12791,10/16/2024,6,24.56,
12792,10/16/2024,7,27.21,
12793,10/16/2024,7,29.52,
12794,10/16/2024,7,26.91,
12795,10/16/2024,7,23.86,
12796,10/16/2024,8,25.27,
12797,10/16/2024,8,20.48,
12798,10/16/2024,8,17.53,
12799,10/16/2024,8,14.49,
12800,10/16/2024,9,16.43,
12801,10/16/2024,9,15.19,
12802,10/16/2024,9,15.56,
12803,10/16/2024,9,15.28,
12804,10/16/2024,10,14.86,
12805,10/16/2024,10,14.78,
12806,10/16/2024,10,15.27,
12807,10/16/2024,10,15.02,
12808,10/16/2024,11,14.63,
12809,10/16/2024,11,15.16,
12810,10/16/2024,11,15.67,
12811,10/16/2024,11,15.87,
12812,10/16/2024,12,16.85,
12813,10/16/2024,12,17.2,
12814,10/16/2024,12,18.06,
12815,10/16/2024,12,17.41,
12816,10/16/2024,13,17.43,
12817,10/16/2024,13,17.34,
12818,10/16/2024,13,16.82,
12819,10/16/2024,13,17.21,
12820,10/16/2024,14,16.19,
12821,10/16/2024,14,16.12,
12822,10/16/2024,14,16.98,
12823,10/16/2024,14,17.47,
12824,10/16/2024,15,18.05,
12825,10/16/2024,15,18.67,
12826,10/16/2024,15,17.65,
12827,10/16/2024,15,13.52,
12828,10/16/2024,16,13.12,
12829,10/16/2024,16,12.83,
12830,10/16/2024,16,13.67,
12831,10/16/2024,16,13.93,
12832,10/16/2024,17,13.89,
12833,10/16/2024,17,19.1,
12834,10/16/2024,17,26.84,
12835,10/16/2024,17,42.14,
12836,10/16/2024,18,38.94,
12837,10/16/2024,18,98.19,
12838,10/16/2024,18,103.29,
12839,10/16/2024,18,137.63,
12840,10/16/2024,19,99.47,
12841,10/16/2024,19,48.98,
12842,10/16/2024,19,39.26,
12843,10/16/2024,19,35.0,
12844,10/16/2024,20,30.54,
12845,10/16/2024,20,23.64,
12846,10/16/2024,20,22.47,
12847,10/16/2024,20,21.43,
12848,10/16/2024,21,21.08,
12849,10/16/2024,21,19.39,
12850,10/16/2024,21,18.08,
12851,10/16/2024,21,17.07,
12852,10/16/2024,22,18.2,
12853,10/16/2024,22,18.06,
12854,10/16/2024,22,16.68,
12855,10/16/2024,22,14.73,
12856,10/16/2024,23,17.11,
12857,10/16/2024,23,18.25,
12858,10/16/2024,23,15.44,
12859,10/16/2024,23,14.16,
12860,10/17/2024,24,12.27,
12861,10/17/2024,24,11.84,
12862,10/17/2024,24,11.64,
12863,10/17/2024,24,11.98,
12864,10/17/2024,1,13.35,
12865,10/17/2024,1,13.19,
12866,10/17/2024,1,11.81,
12867,10/17/2024,1,10.86,
12868,10/17/2024,2,10.77,
12869,10/17/2024,2,10.6,
12870,10/17/2024,2,10.84,
12871,10/17/2024,2,10.54,
12872,10/17/2024,3,9.41,
12873,10/17/2024,3,9.49,
12874,10/17/2024,3,9.49,
12875,10/17/2024,3,9.67,
12876,10/17/2024,4,10.45,
12877,10/17/2024,4,10.6,
12878,10/17/2024,4,11.57,
12879,10/17/2024,4,12.34,
12880,10/17/2024,5,13.46,
12881,10/17/2024,5,14.02,
12882,10/17/2024,5,13.82,
12883,10/17/2024,5,14.43,
12884,10/17/2024,6,14.82,
12885,10/17/2024,6,15.83,
12886,10/17/2024,6,17.74,
12887,10/17/2024,6,17.94,
12888,10/17/2024,7,18.48,
12889,10/17/2024,7,19.64,
12890,10/17/2024,7,18.26,
12891,10/17/2024,7,17.69,
12892,10/17/2024,8,15.58,
12893,10/17/2024,8,14.18,
12894,10/17/2024,8,10.47,
12895,10/17/2024,8,10.17,
12896,10/17/2024,9,7.96,
12897,10/17/2024,9,3.18,
12898,10/17/2024,9,0.01,
12899,10/17/2024,9,0.01,
12900,10/17/2024,10,0.01,
12901,10/17/2024,10,0.0,
12902,10/17/2024,10,-0.01,
12903,10/17/2024,10,-0.04,
12904,10/17/2024,11,-0.05,
12905,10/17/2024,11,-0.09,
12906,10/17/2024,11,-0.05,
12907,10/17/2024,11,-0.08,
12908,10/17/2024,12,-0.03,
12909,10/17/2024,12,-0.02,
12910,10/17/2024,12,-0.02,
12911,10/17/2024,12,-0.02,
12912,10/17/2024,13,0.01,
12913,10/17/2024,13,0.02,
12914,10/17/2024,13,0.01,
12915,10/17/2024,13,0.03,
12916,10/17/2024,14,0.05,
12917,10/17/2024,14,0.04,
12918,10/17/2024,14,0.06,
12919,10/17/2024,14,0.07,
12920,10/17/2024,15,0.08,
12921,10/17/2024,15,0.87,
12922,10/17/2024,15,0.39,
12923,10/17/2024,15,0.88,
12924,10/17/2024,16,5.43,
12925,10/17/2024,16,6.09,
12926,10/17/2024,16,5.13,
12927,10/17/2024,16,0.67,
12928,10/17/2024,17,3.29,
12929,10/17/2024,17,11.87,
12930,10/17/2024,17,14.34,
12931,10/17/2024,17,16.89,
12932,10/17/2024,18,18.38,
12933,10/17/2024,18,23.1,
12934,10/17/2024,18,24.66,
12935,10/17/2024,18,21.08,
12936,10/17/2024,19,19.42,
12937,10/17/2024,19,20.2,
12938,10/17/2024,19,19.91,
12939,10/17/2024,19,19.32,
12940,10/17/2024,20,19.16,
12941,10/17/2024,20,18.46,
12942,10/17/2024,20,18.65,
12943,10/17/2024,20,18.82,
12944,10/17/2024,21,18.37,
12945,10/17/2024,21,17.82,
12946,10/17/2024,21,15.47,
12947,10/17/2024,21,15.61,
12948,10/17/2024,22,16.04,
12949,10/17/2024,22,15.33,
12950,10/17/2024,22,14.88,
12951,10/17/2024,22,13.31,
12952,10/17/2024,23,12.6,
12953,10/17/2024,23,13.55,
12954,10/17/2024,23,12.08,
12955,10/17/2024,23,11.54,
12956,10/18/2024,24,13.75,
12957,10/18/2024,24,15.05,
12958,10/18/2024,24,17.31,
12959,10/18/2024,24,14.73,
12960,10/18/2024,1,13.91,
12961,10/18/2024,1,12.79,
12962,10/18/2024,1,11.94,
12963,10/18/2024,1,11.31,
12964,10/18/2024,2,10.77,
12965,10/18/2024,2,11.39,
12966,10/18/2024,2,11.16,
12967,10/18/2024,2,11.42,
12968,10/18/2024,3,11.54,
12969,10/18/2024,3,11.69,
12970,10/18/2024,3,12.93,
12971,10/18/2024,3,13.08,
12972,10/18/2024,4,12.2,
12973,10/18/2024,4,12.48,
12974,10/18/2024,4,13.0,
12975,10/18/2024,4,13.45,
12976,10/18/2024,5,17.02,
12977,10/18/2024,5,16.8,
12978,10/18/2024,5,17.61,
12979,10/18/2024,5,17.91,
12980,10/18/2024,6,18.36,
12981,10/18/2024,6,18.05,
12982,10/18/2024,6,19.33,
12983,10/18/2024,6,20.71,
12984,10/18/2024,7,22.05,
12985,10/18/2024,7,20.77,
12986,10/18/2024,7,18.79,
12987,10/18/2024,7,17.89,
12988,10/18/2024,8,20.07,
12989,10/18/2024,8,14.41,
12990,10/18/2024,8,10.47,
12991,10/18/2024,8,10.24,
12992,10/18/2024,9,9.22,
12993,10/18/2024,9,6.07,
12994,10/18/2024,9,6.61,
12995,10/18/2024,9,9.12,
12996,10/18/2024,10,3.63,
12997,10/18/2024,10,2.98,
12998,10/18/2024,10,6.33,
12999,10/18/2024,10,5.65,
13000,10/18/2024,11,5.51,
13001,10/18/2024,11,5.12,
13002,10/18/2024,11,2.96,
13003,10/18/2024,11,6.18,
13004,10/18/2024,12,4.42,
13005,10/18/2024,12,6.12,
13006,10/18/2024,12,8.2,
13007,10/18/2024,12,9.19,
13008,10/18/2024,13,9.26,
13009,10/18/2024,13,9.63,
13010,10/18/2024,13,9.71,
13011,10/18/2024,13,9.95,
13012,10/18/2024,14,9.99,
13013,10/18/2024,14,10.49,
13014,10/18/2024,14,11.52,
13015,10/18/2024,14,12.93,
13016,10/18/2024,15,13.14,
13017,10/18/2024,15,13.35,
13018,10/18/2024,15,13.58,
13019,10/18/2024,15,11.43,
13020,10/18/2024,16,10.97,
13021,10/18/2024,16,12.62,
13022,10/18/2024,16,13.09,
13023,10/18/2024,16,12.63,
13024,10/18/2024,17,15.05,
13025,10/18/2024,17,19.58,
13026,10/18/2024,17,19.51,
13027,10/18/2024,17,19.59,
13028,10/18/2024,18,18.56,
13029,10/18/2024,18,19.79,
13030,10/18/2024,18,20.37,
13031,10/18/2024,18,21.14,
13032,10/18/2024,19,20.99,
13033,10/18/2024,19,20.44,
13034,10/18/2024,19,20.41,
13035,10/18/2024,19,20.4,
13036,10/18/2024,20,25.73,
13037,10/18/2024,20,21.3,
13038,10/18/2024,20,20.73,
13039,10/18/2024,20,20.74,
13040,10/18/2024,21,21.16,
13041,10/18/2024,21,20.49,
13042,10/18/2024,21,19.81,
13043,10/18/2024,21,19.19,
13044,10/18/2024,22,23.83,
13045,10/18/2024,22,26.78,
13046,10/18/2024,22,24.73,
13047,10/18/2024,22,21.44,
13048,10/18/2024,23,21.13,
13049,10/18/2024,23,20.81,
13050,10/18/2024,23,19.51,
13051,10/18/2024,23,19.97,
13052,10/19/2024,24,19.15,
13053,10/19/2024,24,19.24,
13054,10/19/2024,24,19.16,
13055,10/19/2024,24,17.52,
13056,10/19/2024,1,18.2,
13057,10/19/2024,1,14.56,
13058,10/19/2024,1,14.06,
13059,10/19/2024,1,14.34,
13060,10/19/2024,2,13.85,
13061,10/19/2024,2,13.06,
13062,10/19/2024,2,12.91,
13063,10/19/2024,2,12.71,
13064,10/19/2024,3,13.05,
13065,10/19/2024,3,13.27,
13066,10/19/2024,3,13.27,
13067,10/19/2024,3,12.89,
13068,10/19/2024,4,13.49,
13069,10/19/2024,4,12.6,
13070,10/19/2024,4,12.85,
13071,10/19/2024,4,12.66,
13072,10/19/2024,5,13.9,
13073,10/19/2024,5,16.56,
13074,10/19/2024,5,15.72,
13075,10/19/2024,5,17.55,
13076,10/19/2024,6,19.0,
13077,10/19/2024,6,18.2,
13078,10/19/2024,6,19.28,
13079,10/19/2024,6,18.94,
13080,10/19/2024,7,20.12,
13081,10/19/2024,7,22.85,
13082,10/19/2024,7,20.92,
13083,10/19/2024,7,18.6,
13084,10/19/2024,8,18.98,
13085,10/19/2024,8,15.88,
13086,10/19/2024,8,10.15,
13087,10/19/2024,8,6.76,
13088,10/19/2024,9,8.16,
13089,10/19/2024,9,8.13,
13090,10/19/2024,9,7.48,
13091,10/19/2024,9,7.67,
13092,10/19/2024,10,7.42,
13093,10/19/2024,10,4.96,
13094,10/19/2024,10,2.09,
13095,10/19/2024,10,0.01,
13096,10/19/2024,11,0.02,
13097,10/19/2024,11,0.01,
13098,10/19/2024,11,4.49,
13099,10/19/2024,11,7.17,
13100,10/19/2024,12,7.41,
13101,10/19/2024,12,7.95,
13102,10/19/2024,12,8.75,
13103,10/19/2024,12,10.57,
13104,10/19/2024,13,11.75,
13105,10/19/2024,13,12.5,
13106,10/19/2024,13,13.48,
13107,10/19/2024,13,13.39,
13108,10/19/2024,14,13.75,
13109,10/19/2024,14,14.08,
13110,10/19/2024,14,16.75,
13111,10/19/2024,14,13.02,
13112,10/19/2024,15,14.59,
13113,10/19/2024,15,15.62,
13114,10/19/2024,15,15.05,
13115,10/19/2024,15,14.53,
13116,10/19/2024,16,12.86,
13117,10/19/2024,16,14.3,
13118,10/19/2024,16,13.38,
13119,10/19/2024,16,14.7,
13120,10/19/2024,17,14.87,
13121,10/19/2024,17,19.55,
13122,10/19/2024,17,24.45,
13123,10/19/2024,17,32.26,
13124,10/19/2024,18,24.75,
13125,10/19/2024,18,28.31,
13126,10/19/2024,18,31.05,
13127,10/19/2024,18,30.56,
13128,10/19/2024,19,33.68,
13129,10/19/2024,19,30.5,
13130,10/19/2024,19,24.12,
13131,10/19/2024,19,21.85,
13132,10/19/2024,20,19.74,
13133,10/19/2024,20,15.62,
13134,10/19/2024,20,19.66,
13135,10/19/2024,20,19.67,
13136,10/19/2024,21,19.61,
13137,10/19/2024,21,18.78,
13138,10/19/2024,21,18.32,
13139,10/19/2024,21,18.11,
13140,10/19/2024,22,18.69,
13141,10/19/2024,22,21.03,
13142,10/19/2024,22,20.75,
13143,10/19/2024,22,19.55,
13144,10/19/2024,23,21.73,
13145,10/19/2024,23,20.67,
13146,10/19/2024,23,21.83,
13147,10/19/2024,23,18.58,
13148,10/20/2024,24,18.26,
13149,10/20/2024,24,16.4,
13150,10/20/2024,24,18.84,
13151,10/20/2024,24,17.86,
13152,10/20/2024,1,17.75,
13153,10/20/2024,1,15.12,
13154,10/20/2024,1,15.36,
13155,10/20/2024,1,15.26,
13156,10/20/2024,2,15.25,
13157,10/20/2024,2,14.42,
13158,10/20/2024,2,14.13,
13159,10/20/2024,2,13.6,
13160,10/20/2024,3,14.1,
13161,10/20/2024,3,13.49,
13162,10/20/2024,3,13.64,
13163,10/20/2024,3,13.9,
13164,10/20/2024,4,15.91,
13165,10/20/2024,4,17.82,
13166,10/20/2024,4,16.51,
13167,10/20/2024,4,17.89,
13168,10/20/2024,5,17.74,
13169,10/20/2024,5,14.09,
13170,10/20/2024,5,16.43,
13171,10/20/2024,5,18.5,
13172,10/20/2024,6,19.62,
13173,10/20/2024,6,20.45,
13174,10/20/2024,6,20.77,
13175,10/20/2024,6,21.56,
13176,10/20/2024,7,23.05,
13177,10/20/2024,7,22.41,
13178,10/20/2024,7,23.84,
13179,10/20/2024,7,22.56,
13180,10/20/2024,8,21.35,
13181,10/20/2024,8,16.82,
13182,10/20/2024,8,11.4,
13183,10/20/2024,8,11.94,
13184,10/20/2024,9,11.76,
13185,10/20/2024,9,12.65,
13186,10/20/2024,9,10.47,
13187,10/20/2024,9,9.13,
13188,10/20/2024,10,9.36,
13189,10/20/2024,10,8.35,
13190,10/20/2024,10,9.28,
13191,10/20/2024,10,6.51,
13192,10/20/2024,11,4.23,
13193,10/20/2024,11,6.73,
13194,10/20/2024,11,7.1,
13195,10/20/2024,11,7.6,
13196,10/20/2024,12,8.49,
13197,10/20/2024,12,8.42,
13198,10/20/2024,12,9.36,
13199,10/20/2024,12,10.84,
13200,10/20/2024,13,12.07,
13201,10/20/2024,13,12.58,
13202,10/20/2024,13,15.17,
13203,10/20/2024,13,13.77,
13204,10/20/2024,14,14.3,
13205,10/20/2024,14,13.94,
13206,10/20/2024,14,15.17,
13207,10/20/2024,14,11.12,
13208,10/20/2024,15,12.61,
13209,10/20/2024,15,13.88,
13210,10/20/2024,15,13.98,
13211,10/20/2024,15,11.88,
13212,10/20/2024,16,11.73,
13213,10/20/2024,16,12.75,
13214,10/20/2024,16,11.44,
13215,10/20/2024,16,12.02,
13216,10/20/2024,17,18.39,
13217,10/20/2024,17,18.0,
13218,10/20/2024,17,41.22,
13219,10/20/2024,17,64.7,
13220,10/20/2024,18,31.46,
13221,10/20/2024,18,59.16,
13222,10/20/2024,18,70.31,
13223,10/20/2024,18,72.08,
13224,10/20/2024,19,291.46,
13225,10/20/2024,19,36.82,
13226,10/20/2024,19,29.34,
13227,10/20/2024,19,24.27,
13228,10/20/2024,20,24.23,
13229,10/20/2024,20,22.87,
13230,10/20/2024,20,19.39,
13231,10/20/2024,20,16.62,
13232,10/20/2024,21,19.42,
13233,10/20/2024,21,17.45,
13234,10/20/2024,21,16.53,
13235,10/20/2024,21,14.72,
13236,10/20/2024,22,17.8,
13237,10/20/2024,22,19.1,
13238,10/20/2024,22,18.09,
13239,10/20/2024,22,17.36,
13240,10/20/2024,23,19.31,
13241,10/20/2024,23,20.42,
13242,10/20/2024,23,19.85,
13243,10/20/2024,23,18.44,
13244,10/21/2024,24,17.84,
13245,10/21/2024,24,18.12,
13246,10/21/2024,24,17.98,
13247,10/21/2024,24,14.58,
13248,10/21/2024,1,16.12,
13249,10/21/2024,1,15.45,
13250,10/21/2024,1,16.52,
13251,10/21/2024,1,14.76,
13252,10/21/2024,2,17.36,
13253,10/21/2024,2,15.63,
13254,10/21/2024,2,14.65,
13255,10/21/2024,2,13.64,
13256,10/21/2024,3,16.16,
13257,10/21/2024,3,15.67,
13258,10/21/2024,3,17.53,
13259,10/21/2024,3,16.94,
13260,10/21/2024,4,18.03,
13261,10/21/2024,4,17.31,
13262,10/21/2024,4,20.93,
13263,10/21/2024,4,19.04,
13264,10/21/2024,5,20.15,
13265,10/21/2024,5,18.7,
13266,10/21/2024,5,18.41,
13267,10/21/2024,5,18.66,
13268,10/21/2024,6,19.81,
13269,10/21/2024,6,20.8,
13270,10/21/2024,6,20.34,
13271,10/21/2024,6,21.0,
13272,10/21/2024,7,22.03,
13273,10/21/2024,7,21.84,
13274,10/21/2024,7,20.23,
13275,10/21/2024,7,19.82,
13276,10/21/2024,8,13.93,
13277,10/21/2024,8,11.16,
13278,10/21/2024,8,11.39,
13279,10/21/2024,8,9.82,
13280,10/21/2024,9,9.16,
13281,10/21/2024,9,9.06,
13282,10/21/2024,9,8.24,
13283,10/21/2024,9,8.64,
13284,10/21/2024,10,9.61,
13285,10/21/2024,10,10.1,
13286,10/21/2024,10,9.75,
13287,10/21/2024,10,9.56,
13288,10/21/2024,11,11.72,
13289,10/21/2024,11,10.87,
13290,10/21/2024,11,12.55,
13291,10/21/2024,11,14.01,
13292,10/21/2024,12,14.17,
13293,10/21/2024,12,13.28,
13294,10/21/2024,12,15.02,
13295,10/21/2024,12,16.23,
13296,10/21/2024,13,14.65,
13297,10/21/2024,13,14.96,
13298,10/21/2024,13,14.99,
13299,10/21/2024,13,15.17,
13300,10/21/2024,14,15.79,
13301,10/21/2024,14,15.48,
13302,10/21/2024,14,15.59,
13303,10/21/2024,14,15.53,
13304,10/21/2024,15,14.18,
13305,10/21/2024,15,15.01,
13306,10/21/2024,15,15.07,
13307,10/21/2024,15,15.09,
13308,10/21/2024,16,14.27,
13309,10/21/2024,16,15.2,
13310,10/21/2024,16,14.54,
13311,10/21/2024,16,15.39,
13312,10/21/2024,17,17.38,
13313,10/21/2024,17,23.26,
13314,10/21/2024,17,19.91,
13315,10/21/2024,17,36.08,
13316,10/21/2024,18,19.29,
13317,10/21/2024,18,22.77,
13318,10/21/2024,18,25.49,
13319,10/21/2024,18,26.08,
13320,10/21/2024,19,26.58,
13321,10/21/2024,19,21.85,
13322,10/21/2024,19,21.25,
13323,10/21/2024,19,20.74,
13324,10/21/2024,20,19.92,
13325,10/21/2024,20,17.35,
13326,10/21/2024,20,14.73,
13327,10/21/2024,20,14.64,
13328,10/21/2024,21,16.48,
13329,10/21/2024,21,15.58,
13330,10/21/2024,21,15.51,
13331,10/21/2024,21,14.78,
13332,10/21/2024,22,14.04,
13333,10/21/2024,22,13.48,
13334,10/21/2024,22,12.95,
13335,10/21/2024,22,13.06,
13336,10/21/2024,23,14.25,
13337,10/21/2024,23,14.3,
13338,10/21/2024,23,13.79,
13339,10/21/2024,23,13.37,
13340,10/22/2024,24,13.65,
13341,10/22/2024,24,13.38,
13342,10/22/2024,24,13.21,
13343,10/22/2024,24,12.06,
13344,10/22/2024,1,12.24,
13345,10/22/2024,1,11.95,
13346,10/22/2024,1,12.36,
13347,10/22/2024,1,11.75,
13348,10/22/2024,2,11.71,
13349,10/22/2024,2,11.93,
13350,10/22/2024,2,11.89,
13351,10/22/2024,2,11.73,
13352,10/22/2024,3,12.01,
13353,10/22/2024,3,12.79,
13354,10/22/2024,3,13.41,
13355,10/22/2024,3,14.17,
13356,10/22/2024,4,20.64,
13357,10/22/2024,4,15.67,
13358,10/22/2024,4,14.05,
13359,10/22/2024,4,15.02,
13360,10/22/2024,5,18.58,
13361,10/22/2024,5,22.93,
13362,10/22/2024,5,22.76,
13363,10/22/2024,5,19.73,
13364,10/22/2024,6,20.43,
13365,10/22/2024,6,22.08,
13366,10/22/2024,6,23.59,
13367,10/22/2024,6,23.47,
13368,10/22/2024,7,23.76,
13369,10/22/2024,7,25.05,
13370,10/22/2024,7,23.38,
13371,10/22/2024,7,23.31,
13372,10/22/2024,8,25.01,
13373,10/22/2024,8,20.62,
13374,10/22/2024,8,15.43,
13375,10/22/2024,8,14.42,
13376,10/22/2024,9,14.75,
13377,10/22/2024,9,14.26,
13378,10/22/2024,9,14.66,
13379,10/22/2024,9,14.51,
13380,10/22/2024,10,14.17,
13381,10/22/2024,10,14.6,
13382,10/22/2024,10,13.93,
13383,10/22/2024,10,15.46,
13384,10/22/2024,11,15.42,
13385,10/22/2024,11,16.71,
13386,10/22/2024,11,16.83,
13387,10/22/2024,11,22.86,
13388,10/22/2024,12,23.23,
13389,10/22/2024,12,21.53,
13390,10/22/2024,12,21.27,
13391,10/22/2024,12,23.86,
13392,10/22/2024,13,20.93,
13393,10/22/2024,13,21.99,
13394,10/22/2024,13,23.32,
13395,10/22/2024,13,21.58,
13396,10/22/2024,14,20.09,
13397,10/22/2024,14,19.77,
13398,10/22/2024,14,19.33,
13399,10/22/2024,14,21.64,
13400,10/22/2024,15,23.92,
13401,10/22/2024,15,20.34,
13402,10/22/2024,15,27.46,
13403,10/22/2024,15,22.81,
13404,10/22/2024,16,26.2,
13405,10/22/2024,16,27.68,
13406,10/22/2024,16,37.81,
13407,10/22/2024,16,53.23,
13408,10/22/2024,17,35.09,
13409,10/22/2024,17,51.74,
13410,10/22/2024,17,58.26,
13411,10/22/2024,17,82.47,
13412,10/22/2024,18,56.21,
13413,10/22/2024,18,294.95,
13414,10/22/2024,18,139.24,
13415,10/22/2024,18,92.86,
13416,10/22/2024,19,40.95,
13417,10/22/2024,19,38.37,
13418,10/22/2024,19,40.61,
13419,10/22/2024,19,35.11,
13420,10/22/2024,20,45.74,
13421,10/22/2024,20,30.24,
13422,10/22/2024,20,24.67,
13423,10/22/2024,20,22.7,
13424,10/22/2024,21,22.68,
13425,10/22/2024,21,22.21,
13426,10/22/2024,21,21.63,
13427,10/22/2024,21,20.84,
13428,10/22/2024,22,21.39,
13429,10/22/2024,22,19.81,
13430,10/22/2024,22,19.13,
13431,10/22/2024,22,18.48,
13432,10/22/2024,23,18.62,
13433,10/22/2024,23,18.67,
13434,10/22/2024,23,17.31,
13435,10/22/2024,23,16.4,
13436,10/23/2024,24,16.2,
13437,10/23/2024,24,16.12,
13438,10/23/2024,24,15.58,
13439,10/23/2024,24,15.21,
13440,10/23/2024,1,15.26,
13441,10/23/2024,1,15.03,
13442,10/23/2024,1,14.91,
13443,10/23/2024,1,14.22,
13444,10/23/2024,2,13.68,
13445,10/23/2024,2,13.75,
13446,10/23/2024,2,13.59,
13447,10/23/2024,2,13.47,
13448,10/23/2024,3,13.46,
13449,10/23/2024,3,13.45,
13450,10/23/2024,3,13.48,
13451,10/23/2024,3,13.27,
13452,10/23/2024,4,13.62,
13453,10/23/2024,4,13.86,
13454,10/23/2024,4,14.21,
13455,10/23/2024,4,14.81,
13456,10/23/2024,5,15.11,
13457,10/23/2024,5,15.88,
13458,10/23/2024,5,17.49,
13459,10/23/2024,5,20.43,
13460,10/23/2024,6,23.27,
13461,10/23/2024,6,22.42,
13462,10/23/2024,6,23.04,
13463,10/23/2024,6,22.87,
13464,10/23/2024,7,22.87,
13465,10/23/2024,7,22.73,
13466,10/23/2024,7,22.7,
13467,10/23/2024,7,22.44,
13468,10/23/2024,8,21.51,
13469,10/23/2024,8,17.4,
13470,10/23/2024,8,16.04,
13471,10/23/2024,8,14.72,
13472,10/23/2024,9,14.98,
13473,10/23/2024,9,14.23,
13474,10/23/2024,9,13.14,
13475,10/23/2024,9,13.07,
13476,10/23/2024,10,12.61,
13477,10/23/2024,10,14.67,
13478,10/23/2024,10,15.95,
13479,10/23/2024,10,17.34,
13480,10/23/2024,11,17.97,
13481,10/23/2024,11,18.06,
13482,10/23/2024,11,20.2,
13483,10/23/2024,11,24.51,
13484,10/23/2024,12,22.36,
13485,10/23/2024,12,23.81,
13486,10/23/2024,12,25.58,
13487,10/23/2024,12,23.33,
13488,10/23/2024,13,21.22,
13489,10/23/2024,13,34.93,
13490,10/23/2024,13,30.84,
13491,10/23/2024,13,23.55,
13492,10/23/2024,14,23.19,
13493,10/23/2024,14,26.82,
13494,10/23/2024,14,22.82,
13495,10/23/2024,14,24.36,
13496,10/23/2024,15,34.56,
13497,10/23/2024,15,25.22,
13498,10/23/2024,15,39.89,
13499,10/23/2024,15,39.95,
13500,10/23/2024,16,25.04,
13501,10/23/2024,16,25.46,
13502,10/23/2024,16,36.04,
13503,10/23/2024,16,31.98,
13504,10/23/2024,17,56.11,
13505,10/23/2024,17,63.36,
13506,10/23/2024,17,84.54,
13507,10/23/2024,17,210.29,
13508,10/23/2024,18,113.37,
13509,10/23/2024,18,203.95,
13510,10/23/2024,18,196.21,
13511,10/23/2024,18,108.09,
13512,10/23/2024,19,83.06,
13513,10/23/2024,19,48.69,
13514,10/23/2024,19,34.64,
13515,10/23/2024,19,29.94,
13516,10/23/2024,20,30.46,
13517,10/23/2024,20,25.04,
13518,10/23/2024,20,21.5,
13519,10/23/2024,20,20.15,
13520,10/23/2024,21,18.5,
13521,10/23/2024,21,18.8,
13522,10/23/2024,21,17.81,
13523,10/23/2024,21,17.25,
13524,10/23/2024,22,17.97,
13525,10/23/2024,22,18.22,
13526,10/23/2024,22,16.6,
13527,10/23/2024,22,15.76,
13528,10/23/2024,23,16.34,
13529,10/23/2024,23,17.45,
13530,10/23/2024,23,17.79,
13531,10/23/2024,23,17.65,
13532,10/24/2024,24,18.67,
13533,10/24/2024,24,21.36,
13534,10/24/2024,24,18.85,
13535,10/24/2024,24,17.89,
13536,10/24/2024,1,17.65,
13537,10/24/2024,1,17.43,
13538,10/24/2024,1,17.33,
13539,10/24/2024,1,17.33,
13540,10/24/2024,2,16.94,
13541,10/24/2024,2,16.56,
13542,10/24/2024,2,16.45,
13543,10/24/2024,2,16.56,
13544,10/24/2024,3,16.79,
13545,10/24/2024,3,16.52,
13546,10/24/2024,3,16.53,
13547,10/24/2024,3,16.65,
13548,10/24/2024,4,16.98,
13549,10/24/2024,4,16.88,
13550,10/24/2024,4,18.89,
13551,10/24/2024,4,17.87,
13552,10/24/2024,5,17.37,
13553,10/24/2024,5,17.28,
13554,10/24/2024,5,19.04,
13555,10/24/2024,5,19.4,
13556,10/24/2024,6,21.6,
13557,10/24/2024,6,24.19,
13558,10/24/2024,6,24.98,
13559,10/24/2024,6,24.6,
13560,10/24/2024,7,25.03,
13561,10/24/2024,7,23.98,
13562,10/24/2024,7,24.08,
13563,10/24/2024,7,22.32,
13564,10/24/2024,8,20.57,
13565,10/24/2024,8,19.01,
13566,10/24/2024,8,16.42,
13567,10/24/2024,8,15.73,
13568,10/24/2024,9,15.96,
13569,10/24/2024,9,16.81,
13570,10/24/2024,9,16.62,
13571,10/24/2024,9,15.64,
13572,10/24/2024,10,14.96,
13573,10/24/2024,10,14.38,
13574,10/24/2024,10,14.51,
13575,10/24/2024,10,15.93,
13576,10/24/2024,11,17.47,
13577,10/24/2024,11,17.81,
13578,10/24/2024,11,18.06,
13579,10/24/2024,11,18.61,
13580,10/24/2024,12,18.5,
13581,10/24/2024,12,18.91,
13582,10/24/2024,12,19.64,
13583,10/24/2024,12,19.72,
13584,10/24/2024,13,19.96,
13585,10/24/2024,13,21.07,
13586,10/24/2024,13,22.4,
13587,10/24/2024,13,22.43,
13588,10/24/2024,14,27.19,
13589,10/24/2024,14,28.82,
13590,10/24/2024,14,28.85,
